Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Signal Quality (%),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm),signal_quality
2025-09-15 22:58:24,Pataliputra,25.68568574,85.28018463,-89.16128459,73.4705613780617,1.222741772,199.8887971,LTE,-85.93870148,-98.59671579,-89.8829688,Unknown
2025-09-15 22:58:24,Patliputra Colony,25.55219712,85.05778084,-91.23771722,15.228402995274148,7.49077461,77.20560972,4G,-90.56049616,-99.22660282,-89.42396452,Unknown
2025-09-15 22:58:24,S.K. Puri,25.58351774,85.08853841,-92.6364694,50.18630204489954,29.8537809,30.07530259,5G,-93.9247916,-99.75249807,-92.16951657,Unknown
2025-09-15 22:58:24,Kidwaipuri,25.5862164,85.00647408,-87.7638474,47.4192891505314,2.294737688,154.1732237,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:58:24,Kidwaipuri,25.69879294,85.21268805,-92.28416644,73.15286195623007,2.19708194,108.4230276,LTE,-90.42239347,-99.33274836,-93.4593856,Unknown
2025-09-15 22:58:24,Boring Canal Road,25.62038667,85.092797,-95.6104594,40.716809414441656,9.901613199,56.59491669,4G,-93.29415821,-101.2031965,-94.70007169,Unknown
2025-09-15 22:58:24,Rajendra Nagar,25.48938338,84.99178764,-85.11885053,69.25893559870153,9.803424413,78.64907285,4G,-82.4060743,-92.31494122,-83.85581631,Unknown
2025-09-15 22:58:24,Ashok Rajpath,25.43559161,85.13271928,-92.56499271,11.072048187793015,2.35978534,169.1800705,LTE,-90.04339987,-99.86804364,-92.68339597,Unknown
2025-09-15 22:58:24,Bailey Road,25.43602168,85.11948703,-91.27854896,64.57598566650475,1.336812257,125.3295826,LTE,-91.9152832,-98.1673949,-89.18116641,Unknown
2025-09-15 22:58:24,Phulwari Sharif,25.6339657,85.28115063,-98.18064248,92.77172266383029,50.52863276,30.57157088,5G,-94.28333036,-106.4664814,-99.87873357,Unknown
2025-09-15 22:58:24,Bailey Road,25.68468687,85.17578383,-95.78963889,90.34581409397362,9.241961573,92.55374577,4G,-99.34376064,-103.0161065,-97.83412106,Unknown
2025-09-15 00:24:54,Patliputra Colony,25.46977329,85.22119564,-99.77664586,72.62237765767871,6.180598204,99.14711365,4G,-97.59191658,-107.9320045,-102.291253,Unknown
2025-09-15 03:32:06,Anandpuri,25.57929836,85.0218258,-97.68181551,5.312989227704035,95.65135358,17.42472473,5G,-96.69423045,-104.7085996,-98.11558854,Unknown
2025-09-15 06:39:18,Pataliputra,25.50424968,85.05729193,-90.18798819,2.1072870905676777,1.208266575,188.4152161,LTE,-88.81180398,-97.46361971,-90.09265194,Unknown
2025-09-15 09:46:30,Kumhrar,25.72291424,85.24088279,-95.10366248,74.10847094663711,2.303815872,158.8321117,LTE,-98.79993285,-100.886083,-96.0295914,Unknown
2025-09-15 12:53:42,Bailey Road,25.55265549,85.12022957,-83.80865612,38.89117883943084,1.071170758,160.3914572,3G,0.0,0.0,0.0,Unknown
2025-09-15 16:01:00,Phulwari Sharif,25.66013666,85.22313092,-78.26078484,95.6777752275285,1.893419736,130.2652866,3G,0.0,0.0,0.0,Unknown
2025-09-15 19:08:12,Anisabad,25.62896243,84.97528376,-92.54451472,51.905591746453815,46.24899218,48.59628347,5G,-89.05785086,-98.26835819,-95.38688265,Unknown
2025-09-15 22:15:24,Gandhi Maidan,25.54410158,85.26692614,-97.03278791,11.916525023511449,1.074608682,130.0878139,LTE,-101.3401119,-105.9894856,-95.8067334,Unknown
2025-09-15 22:15:24,Exhibition Road,25.57080869,85.09884478,-94.52329141,57.42659976643964,2.461320994,101.1419944,LTE,-93.22817501,-100.1518928,-97.45169851,Unknown
2025-09-15 22:15:24,Bailey Road,25.50952165,85.06657018,-90.29475495,60.985628520099525,2.661900802,158.8795603,LTE,-92.08863938,-98.43304265,-88.56045359,Unknown
2025-09-15 22:15:24,Exhibition Road,25.5960248,85.29914756,-93.9954214,80.27667438671301,50.77514586,27.47879504,5G,-97.89058266,-99.98919939,-95.66677394,Unknown
2025-09-15 22:15:24,Bailey Road,25.57860429,85.20907017,-87.57388642,25.423429354032002,8.359969098,62.50627484,4G,-84.74328583,-92.67454511,-90.12395149,Unknown
2025-09-15 22:15:24,Boring Road,25.47964532,85.21259369,-91.26204024,44.73772702593576,3.142702197,65.17983967,4G,-93.58083126,-98.00713425,-89.65235162,Unknown
2025-09-15 22:15:24,Anandpuri,25.56868973,84.96323504,-82.21433492,40.55685402374595,9.082545044,98.883587,4G,-79.54269141,-91.50876984,-79.88332525,Unknown
2025-09-15 22:15:24,Patliputra Colony,25.71578578,85.22067336,-87.20884304,23.99515543996058,6.279842748,71.67600921,4G,-91.33055875,-93.46548843,-89.52063213,Unknown
2025-09-15 22:15:24,Pataliputra,25.47385157,85.03433075,-87.30690569,34.38645940901217,1.841704679,109.6270173,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:15:24,Danapur,25.65743694,85.01385351,-89.97328446,28.120323716957785,3.605118754,98.94487411,4G,-89.30898345,-98.41952674,-87.34680258,Unknown
2025-09-15 22:15:24,Kankarbagh,25.72988719,85.25025937,-85.5982037,91.81125692173586,1.189362695,199.6742772,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:15:24,Kankarbagh,25.47439833,85.05995367,-91.1882168,90.24775447215767,4.999901042,74.66073391,4G,-89.2197899,-97.6373412,-89.26385285,Unknown
2025-09-15 22:15:24,Danapur,25.49151524,85.04584046,-89.01035828,15.665667245745007,1.050899078,183.230528,3G,0.0,0.0,0.0,Unknown
2025-09-15 02:49:06,Patliputra Colony,25.59434925,85.08431796,-88.74069368,41.824541224852254,2.457666346,148.6469559,LTE,-88.21763523,-98.55318779,-90.85949837,Unknown
2025-09-15 05:56:18,Patliputra Colony,25.4407116,85.0790079,-86.81058275,7.3343675224801,2.934471848,104.5701628,3G,0.0,0.0,0.0,Unknown
2025-09-15 09:03:30,Rajendra Nagar,25.5500221,85.2135852,-89.67288199,93.40161704694881,1.539577964,116.3754558,LTE,-92.25766258,-96.72558087,-91.59030185,Unknown
2025-09-15 12:10:42,Gandhi Maidan,25.73286906,85.23852968,-78.74231967,60.36645014435901,1.187456846,136.4275389,3G,0.0,0.0,0.0,Unknown
2025-09-15 15:17:54,Kankarbagh,25.63398667,85.2857292,-86.25497388,52.60545741329856,1.838927635,136.7124474,LTE,-85.38441622,-92.64238774,-84.76854466,Unknown
2025-09-15 18:25:12,Boring Canal Road,25.6186142,85.2076587,-90.26772497,17.364294673304936,2.386585685,138.3630576,LTE,-88.7810415,-97.98783285,-92.42047764,Unknown
2025-09-15 21:32:24,Gandhi Maidan,25.57418364,85.02904116,-85.68685365,39.05004221123313,2.641636923,127.8537621,LTE,-82.89908517,-93.01440537,-83.39369945,Unknown
2025-09-15 21:32:24,Phulwari Sharif,25.56336227,85.26911404,-89.77509827,47.61020660336811,4.042573847,59.84886984,4G,-85.87057226,-96.69978922,-91.30966196,Unknown
2025-09-15 21:32:24,Phulwari Sharif,25.49181815,84.99786032,-88.28683583,85.09499935284913,1.939237075,124.4857794,LTE,-88.74983996,-93.72156695,-89.54239962,Unknown
2025-09-15 21:32:24,Bailey Road,25.60539826,85.17547123,-85.84287293,63.734550136477466,9.668430682,91.18135767,4G,-87.89870624,-91.55564522,-88.28656919,Unknown
2025-09-15 21:32:24,S.K. Puri,25.50844865,85.21234219,-82.83606512,52.01966415837581,8.77086281,86.68161978,4G,-86.34951755,-89.25311299,-85.51959407,Unknown
2025-09-15 21:32:24,Gandhi Maidan,25.6066642,85.16208465,-91.13809093,72.2596849509015,5.95273015,66.22605648,4G,-92.27974143,-99.50805364,-93.44019279,Unknown
2025-09-15 21:32:24,Phulwari Sharif,25.53686863,85.07258274,-84.3542677,75.47661218475305,9.099893786,54.45303661,4G,-81.43509206,-90.40905797,-86.7295247,Unknown
2025-09-15 21:32:24,Phulwari Sharif,25.53839659,85.29604999,-89.66132026,91.35988576900917,8.82850786,57.28270476,4G,-93.94835153,-96.41439469,-92.40625966,Unknown
2025-09-15 21:32:24,Kankarbagh,25.72615938,85.07010423,-93.21100794,24.78852906644785,56.38064127,24.33212736,5G,-89.32384475,-102.5763006,-93.28132366,Unknown
2025-09-15 21:32:24,Gandhi Maidan,25.5819863,85.10579288,-95.16701004,29.985789416099053,3.08150645,58.10668259,4G,-94.12845582,-101.5028366,-95.47070758,Unknown
2025-09-15 21:32:24,Gandhi Maidan,25.70481441,85.09140246,-94.94798248,95.90358409438929,7.665603951,53.86021497,4G,-97.13598741,-103.9011965,-96.15031271,Unknown
2025-09-15 21:32:24,Danapur,25.66037673,85.28383924,-84.2418697,44.686948266251626,1.322338801,137.1215117,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:32:24,Bankipore,25.62259811,85.29315009,-87.47338273,70.13980784746998,2.097588672,184.2253562,LTE,-82.50531688,-93.66421668,-89.24851325,Unknown
2025-09-15 02:06:06,Kidwaipuri,25.58023071,85.13898332,-94.00735353,17.245133325694017,2.905813868,142.6610517,LTE,-90.83484589,-102.3090126,-91.24820246,Unknown
2025-09-15 05:13:18,Exhibition Road,25.60283007,85.01571815,-93.83028548,31.695738820595842,9.092969,96.81956418,4G,-94.59814712,-100.4754741,-92.80230169,Unknown
2025-09-15 08:20:30,Ashok Rajpath,25.64589118,85.1622024,-89.40885765,92.96220314421865,6.711839392,66.47731536,4G,-93.94941012,-94.80868656,-87.77196812,Unknown
2025-09-15 11:27:42,Boring Road,25.4585406,85.1427245,-91.17511078,38.91909607330438,9.540517831,77.68444186,4G,-95.89410939,-99.53354686,-88.2272445,Unknown
2025-09-15 14:34:54,Boring Canal Road,25.51816559,85.21059792,-88.86518768,13.076679817727467,46.31803693,36.53964241,5G,-86.21823313,-98.57803735,-87.38162518,Unknown
2025-09-15 17:42:06,Kidwaipuri,25.43073467,85.11143411,-91.11304074,73.42810681460428,1.456101312,185.0383129,LTE,-95.81911464,-100.2685915,-91.46335986,Unknown
2025-09-15 20:49:24,Danapur,25.45979436,85.25369799,-95.83006823,16.98850958460544,4.576652472,87.12493432,4G,-100.3425017,-104.3186193,-97.48312602,Unknown
2025-09-15 23:56:36,Rajendra Nagar,25.70428179,85.27678945,-91.23054259,25.206909959159596,2.228961962,106.985118,LTE,-93.44525438,-100.3334621,-93.02770284,Unknown
2025-09-15 23:56:36,Exhibition Road,25.70926486,85.19245341,-94.36578243,10.5576232472269,1.091576811,136.7019111,LTE,-91.09271411,-104.0401548,-92.4927677,Unknown
2025-09-15 23:56:36,Anandpuri,25.63852035,85.24506583,-90.35508964,41.96392862248081,8.052473351,90.24522323,4G,-92.65385692,-96.04390675,-88.5355077,Unknown
2025-09-15 23:56:36,Kidwaipuri,25.72468123,85.13353876,-92.45703212,47.377017250260046,36.50036379,35.45390116,5G,-91.33948272,-100.2348832,-90.06248571,Unknown
2025-09-15 23:56:36,Anisabad,25.49015253,85.10996245,-88.28788726,95.68394518204148,2.914924993,131.2765482,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:56:36,Ashok Rajpath,25.68028523,85.16640941,-84.20510144,16.26934927980067,1.774697662,144.9043557,LTE,-79.22904507,-93.20484979,-83.9028989,Unknown
2025-09-15 23:56:36,Exhibition Road,25.72573176,85.1748108,-92.07386538,22.639681319019942,1.919958823,123.1261968,LTE,-95.99782543,-100.7100948,-90.84186068,Unknown
2025-09-15 23:56:36,S.K. Puri,25.5511674,85.06377741,-90.89385188,45.76913046076637,1.77609394,160.2759888,LTE,-94.20274276,-97.1215177,-91.94817507,Unknown
2025-09-15 23:56:36,Danapur,25.49153981,85.14502931,-97.9734955,6.483983857408083,89.178163,18.46758557,5G,-98.20063927,-107.828477,-96.27316444,Unknown
2025-09-15 23:56:36,Rajendra Nagar,25.46707687,85.12341898,-83.21715336,6.237306163135193,2.211624172,158.8115762,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:56:36,Fraser Road,25.76717168,85.18256141,-91.70372529,95.50462399691408,2.149727715,149.15143,LTE,-87.65560598,-98.84013137,-93.85612755,Unknown
2025-09-15 23:56:36,Danapur,25.47162518,85.16112417,-87.65024944,88.83638837872671,1.686128047,134.1978482,3G,0.0,0.0,0.0,Unknown
2025-09-15 01:23:06,Pataliputra,25.53510819,85.24097366,-97.51378896,81.83449828793195,92.82045808,42.3015261,5G,-95.27422142,-103.9527086,-100.3750271,Unknown
2025-09-15 04:30:18,Rajendra Nagar,25.5775728,85.24112541,-85.38205694,87.13096533686617,1.570639117,139.1055039,3G,0.0,0.0,0.0,Unknown
2025-09-15 07:37:30,Patliputra Colony,25.54107618,85.28992981,-83.10459365,28.44382476229579,2.052247242,157.000418,LTE,-82.03039461,-92.31396586,-82.92340108,Unknown
2025-09-15 10:44:42,Boring Road,25.71292286,85.26396493,-96.34682584,55.56631787850528,45.45002008,19.89267026,5G,-93.10438789,-102.8236819,-97.7603215,Unknown
2025-09-15 13:51:54,Pataliputra,25.63621724,85.21479779,-89.55049928,11.741876276188446,3.553128926,88.27036082,4G,-90.81520506,-97.03198271,-89.82065268,Unknown
2025-09-15 16:59:06,Bailey Road,25.68146562,85.16764165,-87.07185121,15.738945519170322,1.668434893,182.3091761,3G,0.0,0.0,0.0,Unknown
2025-09-15 20:06:24,Rajendra Nagar,25.51319971,85.04326675,-88.77263295,83.42822700848885,1.270060159,117.1335988,LTE,-89.90093675,-97.45942296,-91.39163804,Unknown
2025-09-15 23:13:36,Kankarbagh,25.66784507,85.13546336,-88.54071363,24.73262696963471,2.027022112,108.6588681,LTE,-90.15124473,-96.3709884,-90.32788112,Unknown
2025-09-15 23:13:36,Gandhi Maidan,25.5694601,85.25951938,-101.1270976,84.77658224014344,26.20230162,12.65057007,5G,-97.34442843,-109.2536362,-99.43316273,Unknown
2025-09-15 23:13:36,Anisabad,25.66685569,84.9741897,-94.42589484,58.462239480880974,54.42272783,24.77529447,5G,-96.63884405,-104.1667312,-94.31349252,Unknown
2025-09-15 23:13:36,Gardanibagh,25.67270594,85.03834494,-93.68743664,66.80566265723931,72.30713859,23.23791861,5G,-96.28579385,-103.2743387,-94.73011488,Unknown
2025-09-15 23:13:36,Danapur,25.70813755,85.14847308,-82.24879691,82.9278115650355,1.008184119,175.0020852,LTE,-82.00352078,-91.16231315,-84.54884933,Unknown
2025-09-15 23:13:36,Bailey Road,25.65869951,85.27281926,-88.13584266,24.180268034971963,2.269080362,168.2977133,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:13:36,Rajendra Nagar,25.59231035,85.01611458,-94.26174966,95.90160110273594,51.0440431,17.58305938,5G,-93.84805093,-102.7892219,-95.57742305,Unknown
2025-09-15 23:13:36,Bailey Road,25.64494152,85.25258717,-86.94278825,28.72959985003696,1.724367256,145.1520899,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:13:36,Fraser Road,25.46989827,85.0821296,-85.00941303,71.10467012191228,1.587787805,162.3338333,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:13:36,Pataliputra,25.54715242,85.10803845,-85.06798673,94.27189342260328,1.695089545,104.8500331,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:13:36,Anisabad,25.55860362,85.03510685,-81.67152581,39.72235423920078,1.481300691,195.6772033,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:13:36,Gandhi Maidan,25.48244725,85.25205322,-85.40379224,26.41412832287613,1.324702747,138.2805109,LTE,-80.89217279,-90.61611303,-84.19097198,Unknown
2025-09-15 00:40:06,Ashok Rajpath,25.55486672,85.04123935,-86.87600908,24.850739929751743,58.95891517,38.8096317,5G,-89.0779128,-93.46492235,-87.79038278,Unknown
2025-09-15 03:47:18,Boring Road,25.75464242,85.15794236,-89.93595658,99.32770946294383,3.663500601,62.09032437,4G,-88.33659761,-99.27195498,-88.89858375,Unknown
2025-09-15 06:54:30,Patliputra Colony,25.45050309,85.1046758,-89.89114056,80.24968201010445,1.596917958,119.2349412,3G,0.0,0.0,0.0,Unknown
2025-09-15 10:01:42,Anandpuri,25.60153375,85.23767463,-82.74762316,20.71652126681398,2.287456728,151.7985839,3G,0.0,0.0,0.0,Unknown
2025-09-15 13:08:54,Anandpuri,25.58134106,85.09819982,-83.54386767,22.740872166861735,1.351936753,189.4470797,3G,0.0,0.0,0.0,Unknown
2025-09-15 16:16:06,Boring Road,25.56510972,85.14001425,-92.86919706,76.55253289756774,47.15054011,44.7703076,5G,-89.12120277,-100.7471721,-95.72818981,Unknown
2025-09-15 19:23:18,Exhibition Road,25.71565043,85.04980565,-89.17516116,34.97843715676018,8.175732685,78.87328218,4G,-91.0151787,-96.68197593,-89.16051485,Unknown
2025-09-15 22:30:36,Fraser Road,25.55397301,84.9722396,-91.41938513,61.0835191190792,2.183080433,105.5706079,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:30:36,Ashok Rajpath,25.41979268,85.15849936,-87.23725347,74.35375560379632,8.172362557,76.0131504,4G,-83.09897653,-93.83553186,-87.97981677,Unknown
2025-09-15 22:30:36,Bailey Road,25.55412886,85.23585354,-98.010936,72.55642860896975,97.85683565,20.48050827,5G,-102.319297,-105.7378097,-100.9828021,Unknown
2025-09-15 22:30:36,Patliputra Colony,25.64277762,84.99991141,-92.82078665,81.40633563637796,1.291943824,169.8325422,LTE,-91.42542218,-98.96416994,-91.60570856,Unknown
2025-09-15 22:30:36,Gardanibagh,25.67036278,85.09954243,-92.81052979,85.25870442548835,9.954252386,64.21840856,4G,-92.49493984,-102.2430523,-92.31112322,Unknown
2025-09-15 22:30:36,Pataliputra,25.61856238,85.03671762,-88.13316041,82.33031877024438,7.086135222,61.47054497,4G,-86.86338614,-95.05566119,-91.11161376,Unknown
2025-09-15 22:30:36,Anisabad,25.55494436,85.18988327,-94.03874103,84.04452713879141,9.959071062,61.62956351,4G,-98.88468688,-101.7404264,-95.49815286,Unknown
2025-09-15 22:30:36,Phulwari Sharif,25.5764651,85.19594542,-99.03411859,51.52285142590121,50.45167829,38.96712219,5G,-95.33061005,-107.4334891,-99.01666164,Unknown
2025-09-15 22:30:36,Boring Canal Road,25.51786132,85.04473289,-95.9876171,83.90911855446667,65.74373949,36.8677319,5G,-92.04214831,-104.5172676,-96.22077054,Unknown
2025-09-15 22:30:36,Rajendra Nagar,25.55622344,85.07616538,-93.78455271,22.72645569992783,49.97460215,14.38825129,5G,-94.16940674,-99.87109242,-92.18972676,Unknown
2025-09-15 22:30:36,Kumhrar,25.63338875,85.25451797,-90.35533307,47.41069818165782,5.796640976,93.89644674,4G,-93.51623271,-98.81283616,-92.29001093,Unknown
2025-09-15 22:30:36,Phulwari Sharif,25.55321293,85.16473178,-100.4179626,34.41768534734002,76.57290617,14.80897483,5G,-97.55492751,-109.9743366,-101.7696154,Unknown
2025-09-15 22:30:36,S.K. Puri,25.58641226,85.30014388,-91.41059058,91.26858181895125,1.114001655,140.963424,LTE,-94.56720992,-100.7237004,-88.90724752,Unknown
2025-09-15 03:04:18,Anisabad,25.59780452,85.21591799,-100.9966528,25.45761309527913,90.32622064,10.28822746,5G,-99.13989318,-107.9956903,-103.7712698,Unknown
2025-09-15 06:11:30,Anandpuri,25.52065981,85.05072316,-96.9030518,98.77006718654357,7.640471007,93.26273786,4G,-92.79850022,-105.7010091,-97.26353033,Unknown
2025-09-15 09:18:42,Gardanibagh,25.58521496,84.96346398,-98.18032079,43.26550592994345,83.45359335,48.3582039,5G,-95.98477026,-104.0666067,-101.148133,Unknown
2025-09-15 12:25:54,Anisabad,25.58908813,85.28876206,-96.95075314,36.02943601982851,33.83066678,10.73831536,5G,-99.58938444,-104.7102161,-99.56602592,Unknown
2025-09-15 15:33:06,Kankarbagh,25.71350418,85.02618039,-93.48445818,58.552464137521376,6.755367594,58.28072279,4G,-89.05899673,-99.10211303,-96.41003963,Unknown
2025-09-15 18:40:18,Fraser Road,25.59832309,85.02082433,-95.2027211,80.0356263556809,1.357506441,138.4721951,LTE,-93.30851484,-103.0594033,-95.46851588,Unknown
2025-09-15 21:47:30,Boring Canal Road,25.65872108,85.00441606,-89.08128336,43.74785757799911,16.99380521,35.66389209,5G,-84.12900024,-94.35042593,-90.62723941,Unknown
2025-09-15 21:47:30,Pataliputra,25.58084539,84.97393803,-95.31254491,75.40165749066504,71.37861458,29.2283549,5G,-92.53699794,-105.1265235,-95.89333207,Unknown
2025-09-15 21:47:30,Rajendra Nagar,25.61573077,85.01233147,-79.97371657,90.86889990434581,1.493681204,123.0705112,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:47:30,Kankarbagh,25.59354228,85.18816973,-95.55742905,22.462645278371806,41.08158942,22.27656943,5G,-97.83316001,-102.3680523,-97.77196165,Unknown
2025-09-15 21:47:30,S.K. Puri,25.58449884,85.22997302,-99.38298124,72.34599643792585,83.91232338,43.58350056,5G,-95.51486372,-106.0896398,-98.62731257,Unknown
2025-09-15 21:47:30,Bankipore,25.46620472,85.08599576,-86.42200082,96.10736323111206,2.608581744,150.8753502,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:47:30,Phulwari Sharif,25.43777444,85.14963751,-90.19729247,42.0783005048589,6.078410224,83.92777887,4G,-92.9100395,-99.34448595,-93.05828302,Unknown
2025-09-15 21:47:30,Fraser Road,25.74130443,85.03725268,-91.89937182,88.29145032999693,2.129277803,106.8691559,LTE,-96.011803,-97.32768436,-93.78011613,Unknown
2025-09-15 21:47:30,Bailey Road,25.57068926,85.16347411,-85.91744146,63.81839693943405,6.279615492,91.86674715,4G,-88.77129687,-93.40047985,-83.17474615,Unknown
2025-09-15 21:47:30,Kumhrar,25.74196889,85.22200326,-89.31372576,98.82443005667942,2.785211184,162.5280343,LTE,-89.21819329,-98.14922286,-90.5840594,Unknown
2025-09-15 21:47:30,Rajendra Nagar,25.4688884,85.10407302,-83.7126759,92.65394798117275,1.999018449,192.5577588,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:47:30,Kumhrar,25.73159466,85.24977619,-92.31356314,1.8616706193059551,2.892639657,104.5818102,LTE,-94.10434972,-99.63175099,-94.66035234,Unknown
2025-09-15 21:47:30,Bailey Road,25.4485648,85.14849838,-91.70506699,16.36039181265183,7.040123613,86.43124122,4G,-93.73799883,-100.8544806,-93.65733267,Unknown
2025-09-15 02:21:18,Gandhi Maidan,25.64262526,85.12230104,-98.13853202,32.41550165601752,17.55121486,30.74024589,5G,-102.7323065,-106.6069509,-101.1144354,Unknown
2025-09-15 05:28:30,Boring Canal Road,25.60082902,85.24966594,-92.67884039,91.44499845004317,1.47090055,134.0434896,LTE,-95.21216372,-98.45601518,-90.19125998,Unknown
2025-09-15 08:35:42,Anandpuri,25.67258945,85.09737946,-96.4448621,69.97821400199552,1.513097272,197.4550414,LTE,-96.67707028,-102.3471284,-94.79175497,Unknown
2025-09-15 11:42:54,S.K. Puri,25.61105582,85.13847964,-93.14544952,80.12979344534467,73.0283533,25.84672101,5G,-91.20594582,-100.539211,-95.56685969,Unknown
2025-09-15 14:50:06,Fraser Road,25.47907486,85.18000736,-94.13754471,29.046777302892423,1.939669173,159.4823501,LTE,-98.6610741,-101.5233649,-94.53692179,Unknown
2025-09-15 17:57:18,Anisabad,25.60563673,85.11477215,-85.27744103,90.87179507385561,1.242160362,145.2258371,LTE,-83.66989851,-94.42742672,-86.53880617,Unknown
2025-09-15 21:04:30,Pataliputra,25.74582706,85.10871071,-84.351567,4.273958583840809,2.178008492,127.2512312,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:04:30,Exhibition Road,25.60019163,85.19995334,-89.6415595,40.15989989553863,1.567492738,178.7808479,LTE,-92.79402593,-96.80041655,-88.6249957,Unknown
2025-09-15 21:04:30,Bailey Road,25.769672,85.16352076,-82.8334324,43.74010046008057,2.023189639,168.7706918,LTE,-86.12513667,-90.74423236,-85.81309594,Unknown
2025-09-15 21:04:30,Pataliputra,25.55509716,85.05051232,-89.35689348,55.350009048799585,7.592148515,72.04252369,4G,-88.19226672,-95.89197212,-86.913115,Unknown
2025-09-15 21:04:30,Kumhrar,25.50432558,85.25958472,-87.63326036,5.125816625674984,4.255001034,77.51350029,4G,-85.73324633,-94.61114255,-86.47667062,Unknown
2025-09-15 21:04:30,Patliputra Colony,25.62510447,85.24846971,-91.53913551,41.35222032045095,21.79654652,18.36269324,5G,-87.84213982,-96.83470819,-92.14116595,Unknown
2025-09-15 21:04:30,Boring Canal Road,25.49978237,85.0112517,-85.28566188,51.09381192699848,7.643680991,81.530749,4G,-81.576847,-94.08314354,-84.3068775,Unknown
2025-09-15 21:04:30,Kankarbagh,25.66288112,85.09658847,-88.81585033,28.75855487229162,8.639026506,56.64803285,4G,-92.47473897,-94.11703616,-87.67173125,Unknown
2025-09-15 21:04:30,Kumhrar,25.62100048,84.98270854,-93.17950921,76.78234619371776,7.347825742,95.72584036,4G,-96.14034674,-102.4638444,-91.69341565,Unknown
2025-09-15 21:04:30,Boring Road,25.64858687,85.26178312,-101.4756818,72.7412279908904,92.16158294,17.95402387,5G,-101.4270906,-107.3890889,-101.8492788,Unknown
2025-09-15 21:04:30,Boring Road,25.69940688,85.19542138,-95.28513317,43.514660109150086,2.249292505,129.962442,LTE,-96.33923483,-104.9510754,-95.68068946,Unknown
2025-09-15 21:04:30,Bankipore,25.56503003,85.19978363,-87.87835854,71.76634212889294,1.820950705,180.6852308,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:04:30,S.K. Puri,25.489846,85.01370478,-97.71361047,83.64352521456806,33.2940943,31.04398909,5G,-99.36847429,-104.6095991,-96.14309619,Unknown
2025-09-15 01:38:18,Kumhrar,25.57911089,85.17967287,-88.00029277,71.67296397630439,4.581467497,67.55078904,4G,-89.91877614,-93.41374835,-88.28184578,Unknown
2025-09-15 04:45:30,Ashok Rajpath,25.57682232,85.04954384,-95.38691577,38.65799636285565,11.13832527,19.56499553,5G,-97.67957808,-102.8643607,-97.06468686,Unknown
2025-09-15 07:52:42,Anisabad,25.53856014,85.25183756,-90.69272348,84.7591451443344,5.675333785,88.36495025,4G,-90.15717593,-98.40969538,-88.95100681,Unknown
2025-09-15 10:59:54,Bankipore,25.53199576,85.14230566,-86.78669309,17.328596557864028,6.677505746,70.35328368,4G,-88.54406994,-92.10587488,-85.42715824,Unknown
2025-09-15 14:07:06,Kidwaipuri,25.58573118,85.20318088,-101.1294614,8.08693967172205,96.4014449,49.05849655,5G,-105.9929001,-108.7250322,-100.7577098,Unknown
2025-09-15 17:14:18,Kidwaipuri,25.53963977,85.08332336,-94.36690206,64.65926790573415,49.43111592,25.23889634,5G,-95.97745632,-103.1041795,-96.77663876,Unknown
2025-09-15 20:21:30,Danapur,25.66718055,85.11314901,-88.90679988,4.522628021090758,4.723079418,54.91696699,4G,-91.60277131,-98.41930776,-89.42499979,Unknown
2025-09-15 23:28:42,Boring Canal Road,25.49447597,85.2150125,-95.59181994,93.13682347825029,37.89638736,37.52781751,5G,-96.06220542,-104.4729377,-94.24485777,Unknown
2025-09-15 23:28:42,Fraser Road,25.58936648,85.24588918,-91.75126361,17.33018524613642,15.27740929,24.76748951,5G,-88.60820297,-99.82103483,-93.35769233,Unknown
2025-09-15 23:28:42,Bailey Road,25.55608126,85.20307554,-91.67227401,22.811862002163817,2.298968623,166.825563,LTE,-95.25839335,-100.5232695,-94.13638309,Unknown
2025-09-15 23:28:42,Gardanibagh,25.51505879,85.19072663,-93.28819929,65.6803577018297,62.56656655,35.35760031,5G,-91.38561638,-101.1920122,-93.68890585,Unknown
2025-09-15 23:28:42,Anisabad,25.46181801,85.21231359,-86.94207582,67.05584500924995,9.633432407,56.29961205,4G,-82.21327831,-93.11336339,-86.18847638,Unknown
